sensor_1,1611199990426,92.2
sensor_4,1611199991276,72.99
sensor_5,1611199990402,57.75
sensor_2,1611199991473,29.95
sensor_3,1611199989202,48.77
sensor_8,1611199990402,51.57
sensor_9,1611199990285,103.12
sensor_6,1611199991094,34.52
sensor_7,1611199991479,63.22
sensor_10,1611199989034,68.23
sensor_1,1611199991130,97.15
sensor_4,1611199991286,77.18
sensor_5,1611199990578,60.65
sensor_2,1611199993101,27.91
sensor_3,1611199989417,44.95
sensor_8,1611199990548,56.98
sensor_9,1611199991890,104.34
sensor_6,1611199993054,34.05
sensor_7,1611199991677,64.42
sensor_10,1611199990411,61.79
sensor_1,1611199991169,95.8
sensor_4,1611199992140,71.34
sensor_5,1611199991957,56.16
sensor_2,1611199993737,24.63
sensor_3,1611199990837,41.95
sensor_8,1611199990772,55.79
sensor_9,1611199993880,114.26
sensor_6,1611199993827,31.17
sensor_7,1611199993492,66.96
sensor_10,1611199990697,60.69
sensor_1,1611199991986,95.61
sensor_4,1611199993366,69.88
sensor_5,1611199992253,54.89
sensor_2,1611199994880,25.21
sensor_3,1611199991517,49.54
sensor_8,1611199992235,62.18
sensor_9,1611199994925,116.03
sensor_6,1611199995793,29.96
sensor_7,1611199994561,59.45
sensor_10,1611199991316,59.35
sensor_1,1611199993981,90.3
sensor_4,1611199994035,68.98
sensor_5,1611199993415,53.58
sensor_2,1611199995492,23.21
sensor_3,1611199992507,62.02
sensor_8,1611199993628,61.66
sensor_9,1611199996903,115.72
sensor_6,1611199997394,24.6
sensor_7,1611199995131,56.04
sensor_10,1611199992452,65.4
sensor_1,1611199995107,91.41
sensor_4,1611199996000,72.09
sensor_5,1611199993570,55.34
sensor_2,1611199997097,26.88
sensor_3,1611199992666,67.2
sensor_8,1611199993710,58.94
sensor_9,1611199997943,112.27
sensor_6,1611199998914,27.17
sensor_7,1611199995137,54.1
sensor_10,1611199993275,60.31
sensor_1,1611199997083,100.37
sensor_4,1611199996208,76.85
sensor_5,1611199995061,60.95
sensor_2,1611199998349,31.83
sensor_3,1611199994465,70.07
sensor_8,1611199994325,69.2
sensor_9,1611199999075,119.34
sensor_6,1611199999888,28.61
sensor_7,1611199996626,52.34
sensor_10,1611199994238,58.64
sensor_1,1611199998576,104.98
sensor_4,1611199996824,73.46
sensor_5,1611199995640,67.96
sensor_2,1611199998964,31.44
sensor_3,1611199996377,75.56
sensor_8,1611199995763,69.33
sensor_9,1611199999713,118.07
sensor_6,1611200000099,24.26
sensor_7,1611199998133,52.08
sensor_10,1611199994583,60.93
sensor_1,1611199999737,102.66
sensor_4,1611199998233,71.62
sensor_5,1611199997550,65.4
sensor_2,1611199999353,37.62
sensor_3,1611199997928,75.67
sensor_8,1611199996407,69.84
sensor_9,1611200000593,118.37
sensor_6,1611200001890,26.2
sensor_7,1611199999118,52.06
sensor_10,1611199996075,59.38
sensor_1,1611199999821,105.75
sensor_4,1611200000030,71.01
sensor_5,1611199998135,65.84
sensor_2,1611200000935,38.44
sensor_3,1611199999707,79.37
sensor_8,1611199997156,71.09
sensor_9,1611200001225,122.81
sensor_6,1611200002205,32.28
sensor_7,1611200000527,54.38
sensor_10,1611199996976,61.91
sensor_1,1611200001714,99.73
sensor_4,1611200000223,67.33
sensor_5,1611199998466,68.71
sensor_2,1611200002351,37.41
sensor_3,1611200000163,87.11
sensor_8,1611199997349,66.04
sensor_9,1611200001422,118.47
sensor_6,1611200003406,35.06
sensor_7,1611200001369,36.07
sensor_10,1611199998393,61.93
sensor_1,1611200002471,101.52
sensor_4,1611200001771,68.72
sensor_5,1611200000395,68.03
sensor_2,1611200003537,38.94
sensor_3,1611200000599,85.42
sensor_8,1611199999193,71.64
sensor_9,1611200002562,115.87
sensor_6,1611200004101,38.55
sensor_7,1611200002390,36.93
sensor_10,1611199998442,65.24
sensor_1,1611200003260,95.0
sensor_4,1611200003063,70.85
sensor_5,1611200000557,67.76
sensor_2,1611200004923,36.25
sensor_3,1611200002174,84.89
sensor_8,1611199999268,62.31
sensor_9,1611200003396,112.51
sensor_6,1611200004891,46.97
sensor_7,1611200004220,38.39
sensor_10,1611199999083,64.77
sensor_1,1611200005046,90.51
sensor_4,1611200004827,77.57
sensor_5,1611200001513,63.03
sensor_2,1611200006840,38.93
sensor_3,1611200003730,89.74
sensor_8,1611200000675,57.96
sensor_9,1611200004502,109.77
sensor_6,1611200005748,44.69
sensor_7,1611200005469,40.59
sensor_10,1611200000574,71.02
sensor_1,1611200006663,96.77
sensor_4,1611200005567,74.98
sensor_5,1611200002015,62.54
sensor_2,1611200007906,42.82
sensor_3,1611200004303,90.68
sensor_8,1611200002270,54.13
sensor_9,1611200004927,110.84
sensor_6,1611200006196,45.38
sensor_7,1611200006671,42.94
sensor_10,1611200002457,70.47
sensor_1,1611200007695,93.55
sensor_4,1611200006666,76.98
sensor_5,1611200003576,63.47
sensor_2,1611200008429,37.82
sensor_3,1611200005259,96.4
sensor_8,1611200003739,48.03
sensor_9,1611200006215,112.66
sensor_6,1611200007156,50.95
sensor_7,1611200007075,41.74
sensor_10,1611200002956,66.08
sensor_1,1611200007695,94.17
sensor_4,1611200007194,75.12
sensor_5,1611200004353,64.19
sensor_2,1611200008982,44.41
sensor_3,1611200006672,92.66
sensor_8,1611200004587,56.54
sensor_9,1611200006940,110.08
sensor_6,1611200009030,46.7
sensor_7,1611200009046,37.46
sensor_10,1611200003980,66.19
sensor_1,1611200008248,91.12
sensor_4,1611200007995,70.23
sensor_5,1611200004954,65.46
sensor_2,1611200009109,42.18
sensor_3,1611200008343,87.03
sensor_8,1611200005624,63.14
sensor_9,1611200007141,116.48
sensor_6,1611200009135,42.56
sensor_7,1611200009741,38.95
sensor_10,1611200004486,68.08
sensor_1,1611200009192,90.87
sensor_4,1611200008576,72.2
sensor_5,1611200004974,69.0
sensor_2,1611200009245,46.39
sensor_3,1611200010006,84.88
sensor_8,1611200006988,60.02
sensor_9,1611200007240,116.07
sensor_6,1611200009866,45.11
sensor_7,1611200010228,31.7
sensor_10,1611200004755,72.29
sensor_1,1611200010124,87.33
sensor_4,1611200009203,67.04
sensor_5,1611200006149,66.9
sensor_2,1611200009809,44.49
sensor_3,1611200010825,81.0
sensor_8,1611200008638,65.19
sensor_9,1611200008122,111.28
sensor_6,1611200011016,51.56
sensor_7,1611200010641,28.48
sensor_10,1611200005753,71.76
sensor_1,1611200011793,85.81
sensor_4,1611200010100,58.48
sensor_5,1611200006522,60.6
sensor_2,1611200010154,41.71
sensor_3,1611200011773,81.72
sensor_8,1611200009055,73.22
sensor_9,1611200008555,115.97
sensor_6,1611200011520,53.69
sensor_7,1611200011148,27.81
sensor_10,1611200007269,75.6
sensor_1,1611200013013,87.96
sensor_4,1611200011180,56.08
sensor_5,1611200008127,54.64
sensor_2,1611200011498,41.64
sensor_3,1611200013376,79.26
sensor_8,1611200010048,71.68
sensor_9,1611200008642,110.95
sensor_6,1611200012534,52.48
sensor_7,1611200012224,27.94
sensor_10,1611200009032,74.49
sensor_1,1611200014961,79.16
sensor_4,1611200012970,56.58
sensor_5,1611200008627,57.35
sensor_2,1611200011952,41.82
sensor_3,1611200013611,79.88
sensor_8,1611200011920,71.61
sensor_9,1611200009119,109.02
sensor_6,1611200013670,51.08
sensor_7,1611200013067,28.23
sensor_10,1611200009462,74.65
sensor_1,1611200016201,75.81
sensor_4,1611200014000,57.24
sensor_5,1611200010441,51.16
sensor_2,1611200013321,38.47
sensor_3,1611200013670,74.48
sensor_8,1611200012379,73.71
sensor_9,1611200010429,112.44
sensor_6,1611200015421,46.32
sensor_7,1611200014255,29.61
sensor_10,1611200011394,77.86
sensor_1,1611200017157,79.34
sensor_4,1611200014905,53.24
sensor_5,1611200011854,45.54
sensor_2,1611200013575,37.6
sensor_3,1611200014681,69.2
sensor_8,1611200013496,76.17
sensor_9,1611200010775,114.86
sensor_6,1611200016720,43.06
sensor_7,1611200015744,30.84
sensor_10,1611200012746,81.87
sensor_1,1611200019019,79.17
sensor_4,1611200015690,59.2
sensor_5,1611200012070,45.73
sensor_2,1611200015286,37.4
sensor_3,1611200015628,68.67
sensor_8,1611200013610,71.17
sensor_9,1611200012680,115.16
sensor_6,1611200018469,43.17
sensor_7,1611200016667,32.23
sensor_10,1611200013505,77.89
sensor_1,1611200019691,75.14
sensor_4,1611200015762,62.14
sensor_5,1611200013970,51.79
sensor_2,1611200015856,31.51
sensor_3,1611200017400,67.74
sensor_8,1611200014326,80.6
sensor_9,1611200013125,119.26
sensor_6,1611200019403,39.79
sensor_7,1611200018005,28.88
sensor_10,1611200014859,79.76
sensor_1,1611200020304,76.95
sensor_4,1611200017173,63.13
sensor_5,1611200015656,54.79
sensor_2,1611200017594,31.47
sensor_3,1611200018986,72.29
sensor_8,1611200015790,82.41
sensor_9,1611200013699,118.7
sensor_6,1611200020858,38.3
sensor_7,1611200018677,34.06
sensor_10,1611200016534,76.49
sensor_1,1611200022134,80.28
sensor_4,1611200018421,65.08
sensor_5,1611200015730,53.17
sensor_2,1611200018550,39.49
sensor_3,1611200019396,64.59
sensor_8,1611200016363,88.13
sensor_9,1611200014184,113.96
sensor_6,1611200021119,43.06
sensor_7,1611200019894,35.07
sensor_10,1611200017550,77.11
sensor_1,1611200023878,78.61
sensor_4,1611200019498,63.44
sensor_5,1611200017644,54.72
sensor_2,1611200020187,32.74
sensor_3,1611200021395,65.76
sensor_8,1611200017947,85.59
sensor_9,1611200014579,110.48
sensor_6,1611200021142,46.69
sensor_7,1611200020213,33.58
sensor_10,1611200018969,76.46
sensor_1,1611200024002,71.15
sensor_4,1611200020379,67.56
sensor_5,1611200018616,50.63
sensor_2,1611200021803,37.5
sensor_3,1611200023038,66.77
sensor_8,1611200018649,87.37
sensor_9,1611200015337,106.2
sensor_6,1611200021833,41.16
sensor_7,1611200021975,32.03
sensor_10,1611200019295,74.97
sensor_1,1611200024099,66.0
sensor_4,1611200021596,70.48
sensor_5,1611200019809,54.17
sensor_2,1611200023052,35.91
sensor_3,1611200024210,66.2
sensor_8,1611200020063,85.96
sensor_9,1611200017141,103.47
sensor_6,1611200022360,35.76
sensor_7,1611200023809,34.52
sensor_10,1611200020055,73.76
sensor_1,1611200024428,73.19
sensor_4,1611200021842,66.47
sensor_5,1611200021643,57.54
sensor_2,1611200023471,34.74
sensor_3,1611200025259,67.24
sensor_8,1611200020893,84.87
sensor_9,1611200018703,107.89
sensor_6,1611200022826,44.01
sensor_7,1611200025555,33.52
sensor_10,1611200020977,69.25
sensor_1,1611200024641,70.27
sensor_4,1611200022640,63.72
sensor_5,1611200023183,51.37
sensor_2,1611200024205,30.98
sensor_3,1611200025737,67.97
sensor_8,1611200022526,92.31
sensor_9,1611200020555,107.78
sensor_6,1611200024322,45.48
sensor_7,1611200026444,37.13
sensor_10,1611200022885,67.85
sensor_1,1611200025410,65.54
sensor_4,1611200024391,71.49
sensor_5,1611200024639,51.89
sensor_2,1611200024786,28.11
sensor_3,1611200026576,73.08
sensor_8,1611200023793,86.56
sensor_9,1611200021009,112.74
sensor_6,1611200024440,37.83
sensor_7,1611200027265,37.46
sensor_10,1611200023909,66.03
sensor_1,1611200025920,68.18
sensor_4,1611200025904,78.14
sensor_5,1611200025896,47.78
sensor_2,1611200025856,30.42
sensor_3,1611200027260,76.64
sensor_8,1611200023866,81.59
sensor_9,1611200022282,121.23
sensor_6,1611200025851,39.62
sensor_7,1611200027843,34.63
sensor_10,1611200025821,72.87
sensor_1,1611200027503,69.99
sensor_4,1611200027544,79.07
sensor_5,1611200026458,46.41
sensor_2,1611200026638,28.37
sensor_3,1611200028833,80.28
sensor_8,1611200024942,82.56
sensor_9,1611200022691,123.08
sensor_6,1611200025898,43.4
sensor_7,1611200029158,36.84
sensor_10,1611200026862,73.5
sensor_1,1611200028524,73.47
sensor_4,1611200028370,79.75
sensor_5,1611200027982,39.38
sensor_2,1611200027014,27.49
sensor_3,1611200030251,83.94
sensor_8,1611200025487,81.49
sensor_9,1611200023476,125.0
sensor_6,1611200027657,47.22
sensor_7,1611200029326,32.29
sensor_10,1611200028580,64.42
sensor_1,1611200030439,72.07
sensor_4,1611200029863,81.3
sensor_5,1611200029067,37.58
sensor_2,1611200027903,30.78
sensor_3,1611200030274,85.87
sensor_8,1611200026181,83.03
sensor_9,1611200024715,125.56
sensor_6,1611200027957,48.12
sensor_7,1611200030790,24.2
sensor_10,1611200029320,67.67
sensor_1,1611200030939,74.86
sensor_4,1611200031281,78.06
sensor_5,1611200030242,30.17
sensor_2,1611200028716,31.43
sensor_3,1611200032021,80.75
sensor_8,1611200026987,81.71
sensor_9,1611200026600,130.25
sensor_6,1611200028134,43.85
sensor_7,1611200032267,28.9
sensor_10,1611200030930,65.54
sensor_1,1611200031608,72.47
sensor_4,1611200032540,80.89
sensor_5,1611200030666,29.43
sensor_2,1611200029679,30.71
sensor_3,1611200033177,81.44
sensor_8,1611200028901,74.49
sensor_9,1611200027912,135.4
sensor_6,1611200029498,46.38
sensor_7,1611200033070,29.67
sensor_10,1611200031001,65.08
sensor_1,1611200032966,80.46
sensor_4,1611200032779,79.04
sensor_5,1611200032584,18.16
sensor_2,1611200031247,28.1
sensor_3,1611200033598,79.84
sensor_8,1611200029999,72.2
sensor_9,1611200029627,136.85
sensor_6,1611200029999,51.74
sensor_7,1611200033310,27.25
sensor_10,1611200031657,67.23
sensor_1,1611200033096,78.71
sensor_4,1611200033660,83.16
sensor_5,1611200034395,11.61
sensor_2,1611200031567,25.36
sensor_3,1611200033792,71.82
sensor_8,1611200031932,67.43
sensor_9,1611200030752,132.0
sensor_6,1611200030901,43.51
sensor_7,1611200034116,31.44
sensor_10,1611200032999,65.56
sensor_1,1611200034046,85.39
sensor_4,1611200034141,80.52
sensor_5,1611200035573,9.11
sensor_2,1611200033021,21.08
sensor_3,1611200035000,72.29
sensor_8,1611200032207,62.23
sensor_9,1611200031108,129.47
sensor_6,1611200030981,47.85
sensor_7,1611200034674,33.21
sensor_10,1611200033902,73.2
sensor_1,1611200035034,74.31
sensor_4,1611200035897,84.34
sensor_5,1611200037201,4.55
sensor_2,1611200033617,26.02
sensor_3,1611200035204,73.29
sensor_8,1611200032634,65.21
sensor_9,1611200032780,126.1
sensor_6,1611200032214,53.83
sensor_7,1611200034916,28.28
sensor_10,1611200035185,80.1
sensor_1,1611200036151,73.82
sensor_4,1611200036869,78.16
sensor_5,1611200038261,7.91
sensor_2,1611200033939,27.25
sensor_3,1611200036214,76.6
sensor_8,1611200033689,65.27
sensor_9,1611200034041,125.11
sensor_6,1611200032615,46.84
sensor_7,1611200036229,27.1
sensor_10,1611200035637,79.79
sensor_1,1611200036430,72.69
sensor_4,1611200038680,80.84
sensor_5,1611200039893,11.71
sensor_2,1611200034425,34.73
sensor_3,1611200036813,78.37
sensor_8,1611200033800,69.31
sensor_9,1611200034896,127.52
sensor_6,1611200032615,52.26
sensor_7,1611200036232,21.42
sensor_10,1611200037619,81.49
sensor_1,1611200038227,71.11
sensor_4,1611200039328,80.78
sensor_5,1611200039957,18.71
sensor_2,1611200035305,31.11
sensor_3,1611200037748,81.61
sensor_8,1611200035233,69.14
sensor_9,1611200035752,114.58
sensor_6,1611200032826,48.64
sensor_7,1611200037189,20.96
sensor_10,1611200039046,85.38
sensor_1,1611200038465,74.63
sensor_4,1611200039849,83.11
sensor_5,1611200041588,11.08
sensor_2,1611200036546,32.13
sensor_3,1611200037945,81.21
sensor_8,1611200037023,71.78
sensor_9,1611200037244,110.32
sensor_6,1611200033943,46.07
sensor_7,1611200038075,18.65
sensor_10,1611200039521,81.71
sensor_1,1611200040456,74.89
sensor_4,1611200040750,77.77
sensor_5,1611200042617,14.92
sensor_2,1611200037046,28.53
sensor_3,1611200038893,81.56
sensor_8,1611200037726,65.97
sensor_9,1611200038813,111.32
sensor_6,1611200034878,48.01
sensor_7,1611200039516,20.8
sensor_10,1611200039614,83.62
sensor_1,1611200041076,78.3
sensor_4,1611200042474,77.57
sensor_5,1611200044390,14.39
sensor_2,1611200037305,24.66
sensor_3,1611200040534,83.22
sensor_8,1611200038191,63.67
sensor_9,1611200040001,111.19
sensor_6,1611200036651,55.71
sensor_7,1611200040788,23.98
sensor_10,1611200039927,82.38
sensor_1,1611200041882,74.02
sensor_4,1611200043453,77.62
sensor_5,1611200045678,11.18
sensor_2,1611200038414,19.01
sensor_3,1611200042344,86.62
sensor_8,1611200039783,66.61
sensor_9,1611200040358,112.09
sensor_6,1611200038434,62.33
sensor_7,1611200042445,20.79
sensor_10,1611200040482,88.1
sensor_1,1611200043520,76.36
sensor_4,1611200045358,73.58
sensor_5,1611200047046,10.06
sensor_2,1611200039469,18.92
sensor_3,1611200044114,92.34
sensor_8,1611200040630,68.95
sensor_9,1611200041697,118.69
sensor_6,1611200039130,62.52
sensor_7,1611200042890,18.83
sensor_10,1611200041950,87.83
sensor_1,1611200045107,75.86
sensor_4,1611200047230,71.96
sensor_5,1611200048042,5.29
sensor_2,1611200040863,14.36
sensor_3,1611200046044,98.69
sensor_8,1611200042297,74.14
sensor_9,1611200041846,118.1
sensor_6,1611200040835,56.26
sensor_7,1611200043364,17.51
sensor_10,1611200043821,85.7
sensor_1,1611200046798,78.78
sensor_4,1611200047376,68.92
sensor_5,1611200048668,3.02
sensor_2,1611200042575,10.99
sensor_3,1611200046058,100.88
sensor_8,1611200044163,65.98
sensor_9,1611200042226,125.28
sensor_6,1611200042161,57.57
sensor_7,1611200044572,20.47
sensor_10,1611200045251,83.75
sensor_1,1611200047329,75.96
sensor_4,1611200049037,73.59
sensor_5,1611200049687,4.31
sensor_2,1611200043054,11.34
sensor_3,1611200046516,93.45
sensor_8,1611200045339,69.06
sensor_9,1611200042296,123.34
sensor_6,1611200042820,48.45
sensor_7,1611200045691,15.72
sensor_10,1611200046693,79.43
sensor_1,1611200049184,67.48
sensor_4,1611200049485,72.39
sensor_5,1611200050235,2.34
sensor_2,1611200044842,12.14
sensor_3,1611200047111,90.22
sensor_8,1611200047232,65.31
sensor_9,1611200043841,129.53
sensor_6,1611200043262,54.26
sensor_7,1611200047630,16.39
sensor_10,1611200047229,85.31
sensor_1,1611200050452,67.63
sensor_4,1611200049911,72.76
sensor_5,1611200051079,3.82
sensor_2,1611200046303,7.92
sensor_3,1611200047780,90.31
sensor_8,1611200048343,63.4
sensor_9,1611200044949,117.78
sensor_6,1611200043687,55.0
sensor_7,1611200048473,19.74
sensor_10,1611200047343,82.81
sensor_1,1611200050650,69.96
sensor_4,1611200051431,66.36
sensor_5,1611200052219,3.82
sensor_2,1611200046975,3.42
sensor_3,1611200047849,90.4
sensor_8,1611200050077,64.46
sensor_9,1611200045490,122.63
sensor_6,1611200044670,62.75
sensor_7,1611200048473,18.17
sensor_10,1611200049088,77.98
sensor_1,1611200052575,65.74
sensor_4,1611200053309,65.42
sensor_5,1611200053088,3.69
sensor_2,1611200047335,-2.27
sensor_3,1611200048160,94.75
sensor_8,1611200050178,68.47
sensor_9,1611200045912,121.95
sensor_6,1611200046380,65.19
sensor_7,1611200049441,21.69
sensor_10,1611200050790,69.97
sensor_1,1611200053573,67.05
sensor_4,1611200053470,66.36
sensor_5,1611200053720,3.65
sensor_2,1611200048328,-2.27
sensor_3,1611200050112,85.56
sensor_8,1611200051194,69.37
sensor_9,1611200047484,127.83
sensor_6,1611200046498,63.79
sensor_7,1611200049792,18.0
sensor_10,1611200052568,72.3
sensor_1,1611200055037,70.95
sensor_4,1611200054610,61.43
sensor_5,1611200055103,7.9
sensor_2,1611200048730,1.08
sensor_3,1611200051145,90.26
sensor_8,1611200052666,68.27
sensor_9,1611200048327,133.22
sensor_6,1611200048161,62.76
sensor_7,1611200050232,21.34
sensor_10,1611200053567,72.79
sensor_1,1611200055308,72.35
sensor_4,1611200054837,57.0
sensor_5,1611200056521,4.11
sensor_2,1611200049667,-0.59
sensor_3,1611200051759,98.68
sensor_8,1611200053344,69.48
sensor_9,1611200048772,134.74
sensor_6,1611200048732,62.84
sensor_7,1611200051432,30.56
sensor_10,1611200054250,78.23
sensor_1,1611200057288,67.48
sensor_4,1611200056422,57.43
sensor_5,1611200057354,11.81
sensor_2,1611200051180,-5.24
sensor_3,1611200051905,98.14
sensor_8,1611200053961,66.14
sensor_9,1611200050480,141.82
sensor_6,1611200048836,70.81
sensor_7,1611200052330,27.59
sensor_10,1611200055871,79.51
sensor_1,1611200058254,69.26
sensor_4,1611200056779,54.58
sensor_5,1611200058164,8.33
sensor_2,1611200052181,0.41
sensor_3,1611200053717,96.76
sensor_8,1611200054935,72.22
sensor_9,1611200050743,145.03
sensor_6,1611200050237,70.9
sensor_7,1611200052755,30.47
sensor_10,1611200057489,81.2
sensor_1,1611200059584,66.33
sensor_4,1611200058294,53.67
sensor_5,1611200059677,8.65
sensor_2,1611200052921,-0.6
sensor_3,1611200053859,96.92
sensor_8,1611200056155,71.77
sensor_9,1611200051136,142.33
sensor_6,1611200052038,79.48
sensor_7,1611200053648,25.69
sensor_10,1611200057926,79.64
sensor_1,1611200060351,71.84
sensor_4,1611200060163,54.05
sensor_5,1611200060941,7.83
sensor_2,1611200054249,7.55
sensor_3,1611200054892,93.29
sensor_8,1611200057278,70.17
sensor_9,1611200052039,146.69
sensor_6,1611200052912,83.52
sensor_7,1611200055477,24.05
sensor_10,1611200059516,82.1
sensor_1,1611200061517,71.32
sensor_4,1611200060175,52.23
sensor_5,1611200061862,10.79
sensor_2,1611200054471,9.57
sensor_3,1611200055056,95.03
sensor_8,1611200058455,66.48
sensor_9,1611200053053,143.8
sensor_6,1611200054818,82.57
sensor_7,1611200056563,24.65
sensor_10,1611200060485,79.02
sensor_1,1611200062058,71.34
sensor_4,1611200060849,53.71
sensor_5,1611200061990,14.6
sensor_2,1611200056366,14.28
sensor_3,1611200056849,96.22
sensor_8,1611200058649,64.32
sensor_9,1611200054951,145.31
sensor_6,1611200055657,78.6
sensor_7,1611200057747,30.23
sensor_10,1611200062385,81.64
sensor_1,1611200062570,70.23
sensor_4,1611200062646,56.19
sensor_5,1611200063626,14.16
sensor_2,1611200057884,12.24
sensor_3,1611200057941,98.83
sensor_8,1611200059029,67.67
sensor_9,1611200056221,153.47
sensor_6,1611200055897,77.37
sensor_7,1611200059373,25.42
sensor_10,1611200064155,73.9
sensor_1,1611200062853,69.39
sensor_4,1611200062783,52.4
sensor_5,1611200064633,16.78
sensor_2,1611200059720,13.38
sensor_3,1611200058600,102.91
sensor_8,1611200059672,70.18
sensor_9,1611200057429,150.04
sensor_6,1611200056374,79.58
sensor_7,1611200060437,23.39
sensor_10,1611200066019,75.06
sensor_1,1611200064516,63.37
sensor_4,1611200064769,52.17
sensor_5,1611200065828,15.01
sensor_2,1611200061463,18.01
sensor_3,1611200059093,107.5
sensor_8,1611200060786,76.03
sensor_9,1611200058718,147.84
sensor_6,1611200057421,75.98
sensor_7,1611200061855,26.75
sensor_10,1611200066245,75.09
sensor_1,1611200065562,64.94
sensor_4,1611200066505,60.89
sensor_5,1611200067309,14.66
sensor_2,1611200061560,19.54
sensor_3,1611200060489,108.81
sensor_8,1611200061174,79.61
sensor_9,1611200060165,143.19
sensor_6,1611200057521,75.73
sensor_7,1611200062614,23.63
sensor_10,1611200066532,75.78
sensor_1,1611200067547,66.85
sensor_4,1611200067223,60.72
sensor_5,1611200067353,25.1
sensor_2,1611200062911,20.01
sensor_3,1611200062160,105.74
sensor_8,1611200061252,83.51
sensor_9,1611200061572,145.7
sensor_6,1611200059257,74.61
sensor_7,1611200064267,18.56
sensor_10,1611200067434,77.92
sensor_1,1611200068407,78.38
sensor_4,1611200067517,60.89
sensor_5,1611200069199,26.83
sensor_2,1611200063780,17.5
sensor_3,1611200064007,103.54
sensor_8,1611200061767,85.59
sensor_9,1611200062251,144.47
sensor_6,1611200060083,73.36
sensor_7,1611200066180,15.45
sensor_10,1611200069163,74.5
sensor_1,1611200069565,89.18
sensor_4,1611200069160,53.61
sensor_5,1611200069544,25.68
sensor_2,1611200064494,18.88
sensor_3,1611200065075,107.38
sensor_8,1611200063016,84.42
sensor_9,1611200062438,141.53
sensor_6,1611200061637,83.0
sensor_7,1611200066482,14.14
sensor_10,1611200071059,70.49
sensor_1,1611200070622,78.74
sensor_4,1611200070670,54.24
sensor_5,1611200070162,30.08
sensor_2,1611200065393,12.15
sensor_3,1611200066700,101.41
sensor_8,1611200063140,83.03
sensor_9,1611200064130,148.99
sensor_6,1611200063580,87.53
sensor_7,1611200066822,17.62
sensor_10,1611200072845,65.52
sensor_1,1611200070822,76.33
sensor_4,1611200072231,50.81
sensor_5,1611200071204,34.33
sensor_2,1611200066393,10.69
